timestamp,sensor_id,value,priority
2026-04-14T08:11:27Z,TEMP-001,83.365,HIGH
2026-04-14T08:11:27Z,PRES-002,37.933,LOW
2026-04-14T08:11:27Z,TEMP-003,28.03,HIGH
2026-04-14T08:11:27Z,ACCEL-004,49.374,MEDIUM
2026-04-14T08:11:27Z,HUM-005,40.435,HIGH
2026-04-14T08:11:27Z,FLOW-006,119.551,MEDIUM
2026-04-14T08:11:27Z,HUM-007,32.678,HIGH
2026-04-14T08:11:27Z,HUM-008,97.758,MEDIUM
2026-04-14T08:11:27Z,HUM-009,97.852,HIGH
2026-04-14T08:11:27Z,HUM-010,36.361,LOW
2026-04-14T08:11:27Z,TEMP-011,70.981,LOW
2026-04-14T08:11:27Z,TEMP-012,51.084,HIGH
2026-04-14T08:11:27Z,TEMP-001,83.521,LOW
2026-04-14T08:11:27Z,PRES-002,37.969,MEDIUM
2026-04-14T08:11:27Z,TEMP-003,27.855,HIGH
2026-04-14T08:11:27Z,ACCEL-004,49.557,MEDIUM
2026-04-14T08:11:27Z,HUM-005,40.421,MEDIUM
2026-04-14T08:11:27Z,FLOW-006,120.272,HIGH
2026-04-14T08:11:27Z,HUM-007,32.709,HIGH
2026-04-14T08:11:27Z,HUM-008,97.874,HIGH
2026-04-14T08:11:27Z,HUM-009,97.792,HIGH
2026-04-14T08:11:27Z,HUM-010,36.351,LOW
2026-04-14T08:11:27Z,TEMP-011,71.043,HIGH
2026-04-14T08:11:27Z,TEMP-012,51.017,MEDIUM
2026-04-14T08:11:27Z,TEMP-001,83.602,MEDIUM
2026-04-14T08:11:27Z,PRES-002,38.034,HIGH
2026-04-14T08:11:27Z,TEMP-003,27.767,HIGH
2026-04-14T08:11:27Z,ACCEL-004,49.65,LOW
2026-04-14T08:11:27Z,HUM-005,40.496,HIGH
2026-04-14T08:11:27Z,FLOW-006,120.269,LOW
2026-04-14T08:11:27Z,HUM-007,32.88,MEDIUM
2026-04-14T08:11:27Z,HUM-008,97.721,MEDIUM
2026-04-14T08:11:27Z,HUM-009,97.99,HIGH
2026-04-14T08:11:27Z,HUM-010,36.362,MEDIUM
2026-04-14T08:11:27Z,TEMP-011,71.226,HIGH
2026-04-14T08:11:27Z,TEMP-012,50.994,MEDIUM
2026-04-14T08:11:27Z,TEMP-001,83.565,LOW
2026-04-14T08:11:27Z,PRES-002,38.229,HIGH
2026-04-14T08:11:27Z,TEMP-003,27.859,MEDIUM
2026-04-14T08:11:27Z,ACCEL-004,49.845,
2026-04-14T08:11:27.615751,CORRUPT,ERR,ERR
2026-04-14T08:11:27Z,FLOW-006,120.173,HIGH
2026-04-14T08:11:27Z,HUM-007,32.963,MEDIUM
2026-04-14T08:11:27Z,HUM-008,97.796,MEDIUM
2026-04-14T08:11:27Z,HUM-009,98.004,MEDIUM
2026-04-14T08:11:27Z,HUM-010,36.186,MEDIUM
2026-04-14T08:11:27Z,TEMP-011,71.296,MEDIUM
2026-04-14T08:11:27Z,TEMP-012,50.833,HIGH
2026-04-14T08:11:27Z,TEMP-001,83.471,LOW
2026-04-14T08:11:27Z,PRES-002,38.429,MEDIUM
2026-04-14T08:11:27Z,TEMP-003,27.899,MEDIUM
2026-04-14T08:11:27Z,ACCEL-004,49.935,LOW
2026-04-14T08:11:27Z,HUM-005,40.511,HIGH
2026-04-14T08:11:27Z,FLOW-006,120.269,HIGH
2026-04-14T08:11:27Z,HUM-007,32.93,MEDIUM
2026-04-14T08:11:27Z,HUM-008,97.681,MEDIUM
2026-04-14T08:11:27Z,HUM-009,97.895,LOW
2026-04-14T08:11:27Z,HUM-010,36.018,MEDIUM
2026-04-14T08:11:27Z,TEMP-011,71.293,MEDIUM
2026-04-14T08:11:27Z,TEMP-012,50.94,MEDIUM
2026-04-14T08:11:27Z,TEMP-001,83.396,LOW
2026-04-14T08:11:27Z,PRES-002,38.625,LOW
2026-04-14T08:11:27Z,TEMP-003,27.764,LOW
2026-04-14T08:11:27Z,ACCEL-004,49.756,HIGH
2026-04-14T08:11:27Z,HUM-005,40.319,LOW
2026-04-14T08:11:27Z,FLOW-006,120.464,LOW
2026-04-14T08:11:27Z,HUM-007,33.058,LOW
2026-04-14T08:11:27Z,HUM-008,97.719,LOW
2026-04-14T08:11:27Z,HUM-009,97.745,MEDIUM
2026-04-14T08:11:27Z,HUM-010,36.182,LOW
2026-04-14T08:11:27Z,TEMP-011,71.429,MEDIUM
2026-04-14T08:11:27Z,TEMP-012,51.081,LOW
2026-04-14T08:11:27Z,TEMP-001,83.574,LOW
,PRES-002,38.777,HIGH
2026-04-14T08:11:27Z,TEMP-003,27.566,LOW
2026-04-14T08:11:27Z,ACCEL-004,49.791,LOW
2026-04-14T08:11:27Z,HUM-005,SYSTEM_HALT_ERR,MEDIUM
2026-04-14T08:11:27Z,FLOW-006,120.27,LOW
2026-04-14T08:11:27Z,HUM-007,33.059,MEDIUM
2026-04-14T08:11:27Z,HUM-008,97.608,LOW
2026-04-14T08:11:27Z,HUM-009,97.567,HIGH
2026-04-14T08:11:27Z,HUM-010,36.223,
2026-04-14T08:11:27Z,TEMP-011,71.275,MEDIUM
2026-04-14T08:11:27Z,TEMP-012,51.161,LOW
2026-04-14T08:11:27Z,TEMP-001,83.425,LOW
2026-04-14T08:11:27Z,PRES-002,38.645,MEDIUM
2026-04-14T08:11:27Z,TEMP-003,27.652,HIGH
2026-04-14T08:11:27Z,ACCEL-004,49.67,LOW
2026-04-14T08:11:27Z,HUM-005,40.43,HIGH
2026-04-14T08:11:27Z,FLOW-006,120.467,HIGH
2026-04-14T08:11:27Z,HUM-007,32.881,HIGH
2026-04-14T08:11:27Z,HUM-008,97.412,MEDIUM
2026-04-14T08:11:27Z,HUM-009,97.725,MEDIUM
2026-04-14T08:11:27Z,HUM-010,36.14,MEDIUM
2026-04-14T08:11:27Z,TEMP-011,71.445,HIGH
2026-04-14T08:11:27Z,TEMP-012,51.224,HIGH
2026-04-14T08:11:27Z,TEMP-001,83.545,HIGH
2026-04-14T08:11:27Z,PRES-002,38.551,HIGH
2026-04-14T08:11:27.616382,CORRUPT,ERR,ERR
2026-04-14T08:11:27Z,ACCEL-004,49.612,LOW
2026-04-14T08:11:27Z,HUM-005,40.453,LOW
2026-04-14T08:11:27Z,FLOW-006,120.37,MEDIUM
,HUM-007,32.733,LOW
2026-04-14T08:11:27Z,HUM-008,97.247,MEDIUM
2026-04-14T08:11:27Z,HUM-009,SYSTEM_HALT_ERR,HIGH
2026-04-14T08:11:27Z,HUM-010,36.333,LOW
2026-04-14T08:11:27Z,TEMP-011,71.58,HIGH
2026-04-14T08:11:27Z,TEMP-012,51.179,LOW
2026-04-14T08:11:27Z,TEMP-001,83.43,MEDIUM
2026-04-14T08:11:27Z,PRES-002,38.663,HIGH
2026-04-14T08:11:27Z,TEMP-003,27.552,HIGH
2026-04-14T08:11:27Z,ACCEL-004,49.426,HIGH
2026-04-14T08:11:27Z,HUM-005,40.615,MEDIUM
2026-04-14T08:11:27Z,FLOW-006,120.391,LOW
2026-04-14T08:11:27Z,HUM-007,32.779,HIGH
2026-04-14T08:11:27Z,HUM-008,97.373,HIGH
2026-04-14T08:11:27Z,HUM-009,97.648,MEDIUM
2026-04-14T08:11:27Z,HUM-010,36.172,LOW
2026-04-14T08:11:27Z,TEMP-011,71.648,HIGH
2026-04-14T08:11:27Z,TEMP-012,51.137,HIGH
2026-04-14T08:11:27Z,TEMP-001,83.586,MEDIUM
2026-04-14T08:11:27Z,PRES-002,38.556,LOW
2026-04-14T08:11:27Z,,27.527,MEDIUM
2026-04-14T08:11:27Z,ACCEL-004,49.574,LOW
2026-04-14T08:11:27Z,HUM-005,40.668,MEDIUM
2026-04-14T08:11:27Z,FLOW-006,120.514,MEDIUM
2026-04-14T08:11:27Z,HUM-007,32.641,HIGH
2026-04-14T08:11:27Z,HUM-008,97.288,LOW
2026-04-14T08:11:27Z,HUM-009,97.613,HIGH
2026-04-14T08:11:27Z,HUM-010,36.044,HIGH
2026-04-14T08:11:27Z,TEMP-011,71.54,MEDIUM
2026-04-14T08:11:27Z,TEMP-012,51.192,HIGH
2026-04-14T08:11:27Z,TEMP-001,83.751,LOW
2026-04-14T08:11:27Z,PRES-002,38.515,MEDIUM
2026-04-14T08:11:27Z,TEMP-003,27.552,HIGH
2026-04-14T08:11:27Z,ACCEL-004,49.582,MEDIUM
2026-04-14T08:11:27Z,HUM-005,40.625,MEDIUM
2026-04-14T08:11:27Z,FLOW-006,120.401,HIGH
2026-04-14T08:11:27Z,HUM-007,32.482,LOW
2026-04-14T08:11:27Z,HUM-008,97.153,MEDIUM
2026-04-14T08:11:27Z,HUM-009,97.542,MEDIUM
2026-04-14T08:11:27Z,HUM-010,36.161,MEDIUM
2026-04-14T08:11:27Z,TEMP-011,71.646,HIGH
2026-04-14T08:11:27Z,TEMP-012,51.375,HIGH
2026-04-14T08:11:27Z,TEMP-001,83.852,HIGH
2026-04-14T08:11:27Z,PRES-002,38.445,LOW
2026-04-14T08:11:27Z,TEMP-003,27.619,HIGH
2026-04-14T08:11:27Z,ACCEL-004,49.499,MEDIUM
2026-04-14T08:11:27Z,HUM-005,40.457,MEDIUM
2026-04-14T08:11:27Z,FLOW-006,120.228,MEDIUM
2026-04-14T08:11:27Z,HUM-007,32.603,HIGH
2026-04-14T08:11:27Z,HUM-008,96.973,HIGH
2026-04-14T08:11:27Z,HUM-009,97.61,LOW
2026-04-14T08:11:27Z,HUM-010,36.093,LOW
2026-04-14T08:11:27Z,TEMP-011,71.549,MEDIUM
2026-04-14T08:11:27Z,TEMP-012,51.246,LOW
2026-04-14T08:11:27Z,TEMP-001,83.728,HIGH
2026-04-14T08:11:27Z,PRES-002,38.254,LOW
2026-04-14T08:11:27Z,TEMP-003,27.491,MEDIUM
2026-04-14T08:11:27Z,ACCEL-004,49.49,LOW
2026-04-14T08:11:27Z,HUM-005,40.488,LOW
2026-04-14T08:11:27Z,FLOW-006,120.378,LOW
2026-04-14T08:11:27Z,HUM-007,32.562,LOW
2026-04-14T08:11:27Z,HUM-008,96.903,HIGH
2026-04-14T08:11:27Z,HUM-009,97.603,LOW
2026-04-14T08:11:27Z,HUM-010,36.257,MEDIUM
2026-04-14T08:11:27Z,TEMP-011,71.418,
2026-04-14T08:11:27Z,TEMP-012,51.307,MEDIUM
2026-04-14T08:11:27Z,TEMP-001,83.782,LOW
2026-04-14T08:11:27Z,PRES-002,38.251,LOW
2026-04-14T08:11:27Z,TEMP-003,27.483,LOW
2026-04-14T08:11:27Z,ACCEL-004,49.586,LOW
2026-04-14T08:11:27Z,HUM-005,40.536,MEDIUM
2026-04-14T08:11:27Z,FLOW-006,120.3,HIGH
2026-04-14T08:11:27Z,HUM-007,32.56,MEDIUM
2026-04-14T08:11:27Z,HUM-008,97.095,LOW
2026-04-14T08:11:27Z,HUM-009,97.722,LOW
2026-04-14T08:11:27Z,HUM-010,36.241,LOW
2026-04-14T08:11:27Z,TEMP-011,71.459,LOW
2026-04-14T08:11:27Z,TEMP-012,51.2,HIGH
2026-04-14T08:11:27Z,TEMP-001,83.763,HIGH
2026-04-14T08:11:27Z,PRES-002,38.211,LOW
2026-04-14T08:11:27Z,TEMP-003,27.514,LOW
2026-04-14T08:11:27Z,ACCEL-004,49.425,MEDIUM
2026-04-14T08:11:27Z,HUM-005,40.733,HIGH
2026-04-14T08:11:27Z,FLOW-006,120.33,HIGH
2026-04-14T08:11:27Z,HUM-007,32.611,LOW
2026-04-14T08:11:27Z,HUM-008,97.248,MEDIUM
2026-04-14T08:11:27Z,HUM-009,97.682,MEDIUM
2026-04-14T08:11:27Z,HUM-010,36.319,HIGH
2026-04-14T08:11:27Z,TEMP-011,71.32,MEDIUM
2026-04-14T08:11:27Z,TEMP-012,51.182,HIGH
2026-04-14T08:11:27Z,TEMP-001,83.649,MEDIUM
2026-04-14T08:11:27Z,PRES-002,38.188,MEDIUM
2026-04-14T08:11:27Z,TEMP-003,27.383,LOW
2026-04-14T08:11:27Z,ACCEL-004,49.531,LOW
2026-04-14T08:11:27Z,HUM-005,40.585,LOW
2026-04-14T08:11:27Z,FLOW-006,120.413,HIGH
2026-04-14T08:11:27Z,HUM-007,32.482,MEDIUM
2026-04-14T08:11:27Z,HUM-008,97.231,HIGH
2026-04-14T08:11:27Z,HUM-009,97.576,MEDIUM
2026-04-14T08:11:27Z,HUM-010,36.417,MEDIUM
2026-04-14T08:11:27Z,TEMP-011,71.198,HIGH
2026-04-14T08:11:27Z,TEMP-012,51.108,MEDIUM
2026-04-14T08:11:27Z,TEMP-001,83.666,LOW
2026-04-14T08:11:27Z,PRES-002,SYSTEM_HALT_ERR,HIGH
2026-04-14T08:11:27Z,TEMP-003,,HIGH
2026-04-14T08:11:27Z,ACCEL-004,49.349,LOW
2026-04-14T08:11:27Z,HUM-005,40.57,HIGH
2026-04-14T08:11:27Z,FLOW-006,120.27,HIGH
2026-04-14T08:11:27Z,HUM-007,32.539,LOW
2026-04-14T08:11:27Z,HUM-008,97.193,
2026-04-14T08:11:27Z,HUM-009,SYSTEM_HALT_ERR,LOW
2026-04-14T08:11:27Z,HUM-010,SYSTEM_HALT_ERR,LOW
2026-04-14T08:11:27Z,TEMP-011,71.07,LOW
2026-04-14T08:11:27Z,TEMP-012,51.029,MEDIUM
2026-04-14T08:11:27Z,TEMP-001,83.838,MEDIUM
2026-04-14T08:11:27Z,PRES-002,SYSTEM_HALT_ERR,HIGH
2026-04-14T08:11:27Z,TEMP-003,27.489,MEDIUM
2026-04-14T08:11:27Z,ACCEL-004,49.237,HIGH
2026-04-14T08:11:27Z,HUM-005,40.585,HIGH
2026-04-14T08:11:27Z,FLOW-006,120.17,HIGH
2026-04-14T08:11:27Z,HUM-007,SYSTEM_HALT_ERR,MEDIUM
2026-04-14T08:11:27Z,HUM-008,97.132,HIGH
2026-04-14T08:11:27Z,HUM-009,97.442,MEDIUM
2026-04-14T08:11:27Z,HUM-010,36.471,HIGH
2026-04-14T08:11:27Z,TEMP-011,71.252,MEDIUM
2026-04-14T08:11:27Z,TEMP-012,50.859,LOW
2026-04-14T08:11:27Z,TEMP-001,83.805,LOW
2026-04-14T08:11:27Z,PRES-002,38.507,LOW
2026-04-14T08:11:27Z,TEMP-003,27.301,HIGH
2026-04-14T08:11:27Z,ACCEL-004,49.414,HIGH
2026-04-14T08:11:27Z,HUM-005,40.479,MEDIUM
2026-04-14T08:11:27Z,FLOW-006,120.187,MEDIUM
2026-04-14T08:11:27Z,HUM-007,32.478,LOW
2026-04-14T08:11:27Z,HUM-008,96.967,HIGH
2026-04-14T08:11:27Z,HUM-009,97.6,HIGH
2026-04-14T08:11:27Z,HUM-010,36.639,LOW
2026-04-14T08:11:27Z,TEMP-011,71.065,HIGH
2026-04-14T08:11:27Z,TEMP-012,50.719,HIGH
2026-04-14T08:11:27Z,TEMP-001,83.97,LOW
2026-04-14T08:11:27Z,PRES-002,38.531,LOW
2026-04-14T08:11:27Z,TEMP-003,27.19,HIGH
2026-04-14T08:11:27Z,ACCEL-004,49.39,HIGH
2026-04-14T08:11:27Z,HUM-005,40.369,HIGH
2026-04-14T08:11:27Z,FLOW-006,120.096,HIGH
2026-04-14T08:11:27Z,HUM-007,32.63,MEDIUM
2026-04-14T08:11:27Z,HUM-008,96.887,HIGH
2026-04-14T08:11:27Z,HUM-009,97.595,MEDIUM
2026-04-14T08:11:27Z,HUM-010,36.633,HIGH
2026-04-14T08:11:27Z,TEMP-011,70.921,LOW
2026-04-14T08:11:27Z,TEMP-012,50.633,MEDIUM
2026-04-14T08:11:27Z,TEMP-001,83.854,MEDIUM
2026-04-14T08:11:27Z,PRES-002,38.684,LOW
2026-04-14T08:11:27Z,TEMP-003,27.291,HIGH
2026-04-14T08:11:27Z,ACCEL-004,49.203,HIGH
2026-04-14T08:11:27Z,HUM-005,40.43,LOW
2026-04-14T08:11:27Z,FLOW-006,120.0,LOW
2026-04-14T08:11:27Z,HUM-007,32.826,HIGH
2026-04-14T08:11:27Z,HUM-008,96.953,LOW
2026-04-14T08:11:27Z,HUM-009,97.565,LOW
2026-04-14T08:11:27Z,HUM-010,36.513,MEDIUM
2026-04-14T08:11:27Z,TEMP-011,71.069,MEDIUM
2026-04-14T08:11:27Z,TEMP-012,50.651,MEDIUM
2026-04-14T08:11:27Z,TEMP-001,83.943,LOW
2026-04-14T08:11:27Z,PRES-002,38.842,HIGH
2026-04-14T08:11:27Z,TEMP-003,27.259,HIGH
2026-04-14T08:11:27Z,ACCEL-004,49.123,LOW
2026-04-14T08:11:27Z,HUM-005,40.614,MEDIUM
2026-04-14T08:11:27Z,FLOW-006,119.978,MEDIUM
2026-04-14T08:11:27Z,HUM-007,32.739,HIGH
2026-04-14T08:11:27Z,HUM-008,96.935,HIGH
2026-04-14T08:11:27Z,HUM-009,97.647,MEDIUM
2026-04-14T08:11:27Z,HUM-010,36.325,MEDIUM
2026-04-14T08:11:27Z,TEMP-011,71.084,LOW
2026-04-14T08:11:27Z,TEMP-012,50.732,HIGH
2026-04-14T08:11:27Z,TEMP-001,83.891,HIGH
2026-04-14T08:11:27Z,PRES-002,38.942,MEDIUM
2026-04-14T08:11:27Z,TEMP-003,27.225,HIGH
2026-04-14T08:11:27Z,ACCEL-004,49.1,HIGH
2026-04-14T08:11:27Z,HUM-005,40.768,HIGH
2026-04-14T08:11:27Z,FLOW-006,119.972,LOW
2026-04-14T08:11:27Z,HUM-007,32.683,HIGH
2026-04-14T08:11:27Z,HUM-008,96.775,MEDIUM
2026-04-14T08:11:27Z,HUM-009,97.714,MEDIUM
2026-04-14T08:11:27Z,HUM-010,36.33,HIGH
2026-04-14T08:11:27Z,TEMP-011,71.223,MEDIUM
2026-04-14T08:11:27Z,TEMP-012,50.616,LOW
2026-04-14T08:11:27Z,TEMP-001,83.874,HIGH
2026-04-14T08:11:27Z,PRES-002,39.053,HIGH
2026-04-14T08:11:27Z,TEMP-003,27.196,LOW
2026-04-14T08:11:27Z,ACCEL-004,SYSTEM_HALT_ERR,MEDIUM
2026-04-14T08:11:27Z,HUM-005,40.707,LOW
2026-04-14T08:11:27Z,FLOW-006,119.906,HIGH
2026-04-14T08:11:27Z,,32.614,MEDIUM
2026-04-14T08:11:27Z,HUM-008,96.86,HIGH
2026-04-14T08:11:27Z,HUM-009,97.758,MEDIUM
2026-04-14T08:11:27Z,HUM-010,36.226,HIGH
2026-04-14T08:11:27Z,TEMP-011,71.356,HIGH
2026-04-14T08:11:27Z,TEMP-012,50.78,HIGH
2026-04-14T08:11:27Z,TEMP-001,83.819,LOW
2026-04-14T08:11:27Z,PRES-002,39.194,LOW
2026-04-14T08:11:27Z,TEMP-003,27.198,LOW
2026-04-14T08:11:27Z,ACCEL-004,49.018,LOW
2026-04-14T08:11:27Z,HUM-005,40.653,LOW
2026-04-14T08:11:27Z,FLOW-006,120.02,LOW
2026-04-14T08:11:27Z,HUM-007,32.587,HIGH
2026-04-14T08:11:27Z,HUM-008,96.788,HIGH
2026-04-14T08:11:27Z,HUM-009,97.932,LOW
2026-04-14T08:11:27Z,HUM-010,36.138,MEDIUM
2026-04-14T08:11:27Z,TEMP-011,71.263,MEDIUM
2026-04-14T08:11:27Z,TEMP-012,50.583,HIGH
2026-04-14T08:11:27Z,TEMP-001,83.788,LOW
2026-04-14T08:11:27Z,PRES-002,39.115,MEDIUM
2026-04-14T08:11:27Z,TEMP-003,27.219,MEDIUM
2026-04-14T08:11:27Z,ACCEL-004,48.958,MEDIUM
2026-04-14T08:11:27Z,HUM-005,40.486,HIGH
2026-04-14T08:11:27Z,FLOW-006,120.176,HIGH
2026-04-14T08:11:27Z,HUM-007,32.775,HIGH
2026-04-14T08:11:27Z,HUM-008,96.771,LOW
2026-04-14T08:11:27Z,HUM-009,97.926,HIGH
2026-04-14T08:11:27Z,HUM-010,35.982,LOW
2026-04-14T08:11:27Z,TEMP-011,71.433,HIGH
2026-04-14T08:11:27Z,TEMP-012,50.521,MEDIUM
2026-04-14T08:11:27Z,TEMP-001,83.965,MEDIUM
2026-04-14T08:11:27Z,PRES-002,39.208,MEDIUM
2026-04-14T08:11:27Z,TEMP-003,27.127,MEDIUM
2026-04-14T08:11:27Z,ACCEL-004,48.919,MEDIUM
2026-04-14T08:11:27Z,HUM-005,40.381,MEDIUM
2026-04-14T08:11:27Z,FLOW-006,120.269,HIGH
2026-04-14T08:11:27Z,HUM-007,32.876,HIGH
2026-04-14T08:11:27Z,HUM-008,96.576,HIGH
2026-04-14T08:11:27Z,HUM-009,98.049,MEDIUM
2026-04-14T08:11:27Z,HUM-010,35.837,LOW
2026-04-14T08:11:27Z,TEMP-011,71.546,HIGH
2026-04-14T08:11:27Z,TEMP-012,50.399,MEDIUM
2026-04-14T08:11:27Z,TEMP-001,83.862,MEDIUM
2026-04-14T08:11:27Z,PRES-002,39.165,MEDIUM
2026-04-14T08:11:27Z,TEMP-003,27.023,MEDIUM
2026-04-14T08:11:27Z,ACCEL-004,48.859,HIGH
2026-04-14T08:11:27.618362,CORRUPT,ERR,ERR
2026-04-14T08:11:27Z,FLOW-006,120.391,HIGH
2026-04-14T08:11:27Z,HUM-007,32.733,LOW
2026-04-14T08:11:27Z,HUM-008,96.584,HIGH
2026-04-14T08:11:27Z,HUM-009,97.989,HIGH
2026-04-14T08:11:27Z,HUM-010,35.741,MEDIUM
2026-04-14T08:11:27Z,TEMP-011,71.568,LOW
2026-04-14T08:11:27Z,TEMP-012,50.53,HIGH
2026-04-14T08:11:27Z,TEMP-001,83.994,HIGH
2026-04-14T08:11:27Z,PRES-002,39.333,MEDIUM
2026-04-14T08:11:27Z,TEMP-003,27.028,HIGH
2026-04-14T08:11:27Z,ACCEL-004,48.839,MEDIUM
2026-04-14T08:11:27Z,HUM-005,40.318,MEDIUM
2026-04-14T08:11:27Z,FLOW-006,120.366,HIGH
2026-04-14T08:11:27Z,HUM-007,32.606,HIGH
2026-04-14T08:11:27Z,HUM-008,96.619,LOW
2026-04-14T08:11:27Z,HUM-009,97.836,HIGH
2026-04-14T08:11:27Z,HUM-010,35.806,LOW
2026-04-14T08:11:27Z,TEMP-011,71.383,HIGH
2026-04-14T08:11:27Z,TEMP-012,50.679,LOW
2026-04-14T08:11:27Z,TEMP-001,84.118,LOW
2026-04-14T08:11:27Z,PRES-002,39.432,HIGH
2026-04-14T08:11:27Z,TEMP-003,26.877,HIGH
2026-04-14T08:11:27Z,ACCEL-004,48.991,MEDIUM
2026-04-14T08:11:27Z,HUM-005,40.37,HIGH
2026-04-14T08:11:27Z,FLOW-006,120.312,LOW
2026-04-14T08:11:27Z,HUM-007,32.726,MEDIUM
2026-04-14T08:11:27Z,HUM-008,96.813,HIGH
2026-04-14T08:11:27Z,HUM-009,97.832,
2026-04-14T08:11:27Z,HUM-010,35.986,HIGH
2026-04-14T08:11:27Z,TEMP-011,71.423,HIGH
2026-04-14T08:11:27Z,TEMP-012,49.46,HIGH
2026-04-14T08:11:27Z,TEMP-001,84.187,MEDIUM
2026-04-14T08:11:27Z,PRES-002,39.409,MEDIUM
2026-04-14T08:11:27Z,TEMP-003,26.903,LOW
2026-04-14T08:11:27Z,ACCEL-004,48.913,LOW
2026-04-14T08:11:27Z,HUM-005,40.403,HIGH
2026-04-14T08:11:27Z,FLOW-006,120.472,HIGH
2026-04-14T08:11:27Z,HUM-007,SYSTEM_HALT_ERR,MEDIUM
2026-04-14T08:11:27Z,HUM-008,96.841,LOW
2026-04-14T08:11:27.618682,CORRUPT,ERR,ERR
2026-04-14T08:11:27Z,HUM-010,35.852,LOW
2026-04-14T08:11:27Z,TEMP-011,71.525,MEDIUM
2026-04-14T08:11:27Z,TEMP-012,49.287,LOW
2026-04-14T08:11:27Z,TEMP-001,84.228,MEDIUM
2026-04-14T08:11:27Z,PRES-002,39.271,MEDIUM
2026-04-14T08:11:27Z,TEMP-003,27.004,HIGH
2026-04-14T08:11:27Z,ACCEL-004,48.755,LOW
2026-04-14T08:11:27.618766,CORRUPT,ERR,ERR
2026-04-14T08:11:27.618772,CORRUPT,ERR,ERR
2026-04-14T08:11:27Z,HUM-007,32.674,MEDIUM
2026-04-14T08:11:27Z,HUM-008,96.757,LOW
2026-04-14T08:11:27Z,HUM-009,97.943,MEDIUM
2026-04-14T08:11:27Z,HUM-010,35.925,HIGH
2026-04-14T08:11:27Z,TEMP-011,71.44,LOW
2026-04-14T08:11:27Z,TEMP-012,49.209,LOW
2026-04-14T08:11:27Z,TEMP-001,84.361,HIGH
2026-04-14T08:11:27Z,PRES-002,39.186,HIGH
2026-04-14T08:11:27Z,TEMP-003,26.899,HIGH
2026-04-14T08:11:27Z,ACCEL-004,48.741,LOW
2026-04-14T08:11:27Z,HUM-005,40.547,HIGH
2026-04-14T08:11:27Z,FLOW-006,120.518,HIGH
2026-04-14T08:11:27Z,HUM-007,32.61,MEDIUM
2026-04-14T08:11:27Z,HUM-008,,MEDIUM
2026-04-14T08:11:27Z,HUM-009,97.971,LOW
2026-04-14T08:11:27Z,HUM-010,36.027,MEDIUM
2026-04-14T08:11:27Z,TEMP-011,SYSTEM_HALT_ERR,HIGH
2026-04-14T08:11:27Z,TEMP-012,49.134,HIGH
2026-04-14T08:11:27Z,TEMP-001,84.217,MEDIUM
2026-04-14T08:11:27Z,PRES-002,39.301,HIGH
2026-04-14T08:11:27Z,TEMP-003,26.734,HIGH
2026-04-14T08:11:27Z,ACCEL-004,48.846,LOW
2026-04-14T08:11:27Z,HUM-005,40.488,MEDIUM
2026-04-14T08:11:27Z,FLOW-006,120.426,LOW
2026-04-14T08:11:27Z,HUM-007,32.418,HIGH
2026-04-14T08:11:27Z,HUM-008,98.001,MEDIUM
2026-04-14T08:11:27Z,HUM-009,98.031,LOW
2026-04-14T08:11:27Z,HUM-010,36.22,MEDIUM
2026-04-14T08:11:27Z,TEMP-011,71.507,LOW
2026-04-14T08:11:27Z,TEMP-012,49.301,HIGH
2026-04-14T08:11:27Z,TEMP-001,84.246,LOW
2026-04-14T08:11:27Z,PRES-002,39.193,HIGH
2026-04-14T08:11:27Z,TEMP-003,26.683,MEDIUM
2026-04-14T08:11:27Z,ACCEL-004,48.817,HIGH
2026-04-14T08:11:27.619060,CORRUPT,ERR,ERR
2026-04-14T08:11:27Z,FLOW-006,119.914,HIGH
2026-04-14T08:11:27Z,HUM-007,SYSTEM_HALT_ERR,MEDIUM
2026-04-14T08:11:27Z,HUM-008,98.093,MEDIUM
2026-04-14T08:11:27Z,HUM-009,98.02,MEDIUM
2026-04-14T08:11:27Z,HUM-010,36.249,HIGH
2026-04-14T08:11:27Z,TEMP-011,71.457,LOW
2026-04-14T08:11:27Z,TEMP-012,49.408,HIGH
2026-04-14T08:11:27Z,TEMP-001,84.442,LOW
2026-04-14T08:11:27Z,PRES-002,39.373,MEDIUM
2026-04-14T08:11:27Z,TEMP-003,26.812,HIGH
2026-04-14T08:11:27Z,ACCEL-004,48.933,LOW
2026-04-14T08:11:27Z,HUM-005,40.28,HIGH
2026-04-14T08:11:27Z,FLOW-006,119.97,MEDIUM
2026-04-14T08:11:27Z,HUM-007,32.468,MEDIUM
2026-04-14T08:11:27Z,HUM-008,98.27,MEDIUM
2026-04-14T08:11:27Z,HUM-009,97.9,LOW
2026-04-14T08:11:27Z,HUM-010,36.123,HIGH
2026-04-14T08:11:27Z,TEMP-011,71.543,HIGH
,TEMP-012,49.216,HIGH
2026-04-14T08:11:27Z,TEMP-001,84.428,MEDIUM
2026-04-14T08:11:27Z,PRES-002,39.52,HIGH
2026-04-14T08:11:27Z,TEMP-003,26.94,LOW
2026-04-14T08:11:27Z,ACCEL-004,48.761,LOW
2026-04-14T08:11:27.619255,CORRUPT,ERR,ERR
2026-04-14T08:11:27Z,FLOW-006,119.878,HIGH
